signup_month,last_active,close_month,reason_code,tenure_months,channel,region,age_band,promo,first_account_tier,last_account_tier,max_fee,total_revenue,churned
2024-04,2024-12,,,9,Referral,London,35-44,False,Gold,Silver,18,148,False
2024-04,2024-12,,,9,Outbound,South East,45-54,False,Classic,Silver,11,55,False
2024-04,2024-12,,,9,Outbound,South East,25-34,False,Silver,Silver,11,99,False
2024-04,2024-12,,,9,Comparison Site,North,35-44,False,Silver,Silver,11,99,False
2024-04,2024-04,2024-05,Unknown,1,Branch,London,45-54,False,Gold,Gold,18,18,True
2024-04,2024-12,,,9,Branch,Midlands,35-44,True,Gold,Gold,18,54,False
2024-04,2024-04,,Unknown,1,Outbound,Scotland,18-24,False,Classic,Classic,0,0,True
2024-04,2024-04,2024-05,Unknown,1,Outbound,South East,65+,True,Classic,Classic,0,0,True
2024-04,2024-12,,,9,Referral,London,35-44,False,Silver,Gold,18,120,False
2024-04,2024-12,,,9,Branch,Midlands,18-24,False,Gold,Platinum,28,172,False
2024-04,2024-12,,,9,Comparison Site,London,25-34,True,Gold,Gold,18,54,False
2024-04,2024-12,,,9,Comparison Site,South East,25-34,False,Silver,Gold,18,141,False
2024-04,2024-12,,,9,Comparison Site,North,35-44,False,Silver,Gold,18,120,False
2024-04,2024-06,,Unknown,3,Comparison Site,Midlands,65+,True,Silver,Silver,0,0,True
2024-04,2024-12,,,9,Online,North,18-24,False,Platinum,Gold,28,182,False
2024-04,2024-05,,Unknown,2,Branch,Wales & NI,65+,False,Classic,Classic,0,0,True
2024-04,2024-12,,,9,Branch,Midlands,65+,False,Platinum,Platinum,28,252,False
2024-04,2024-12,,,9,Online,South East,25-34,False,Classic,Classic,0,0,False
2024-04,2024-12,,,9,Comparison Site,London,55-64,False,Classic,Silver,11,77,False
2024-04,2024-12,,,9,Branch,North,25-34,False,Gold,Gold,18,162,False
2024-04,2024-12,,,9,Online,Midlands,18-24,True,Gold,Silver,18,47,False
2024-04,2024-12,,,9,Branch,London,45-54,True,Platinum,Platinum,28,84,False
2024-04,2024-05,2024-06,Unknown,2,Referral,Midlands,25-34,False,Gold,Gold,18,36,True
2024-04,2024-10,,Unknown,7,Comparison Site,Midlands,35-44,True,Classic,Classic,0,0,True
2024-04,2024-12,,,9,Broker/IFA,North,55-64,True,Gold,Gold,18,54,False
2024-04,2024-12,,,9,Online,South East,55-64,False,Gold,Gold,18,162,False
2024-04,2024-12,,,9,Comparison Site,Scotland,18-24,False,Silver,Silver,11,99,False
2024-04,2024-12,,,9,Comparison Site,South East,55-64,True,Gold,Gold,18,54,False
2024-04,2024-12,,,9,Comparison Site,Scotland,45-54,False,Gold,Gold,18,162,False
2024-04,2024-12,,,9,Broker/IFA,North,45-54,False,Platinum,Gold,28,242,False
2024-04,2024-12,,,9,Comparison Site,Midlands,45-54,False,Classic,Gold,18,84,False
2024-04,2024-12,,,9,Online,North,18-24,True,Classic,Classic,0,0,False
2024-04,2024-12,,,9,Outbound,South East,65+,True,Silver,Silver,11,33,False
2024-04,2024-12,,,9,Comparison Site,South East,18-24,True,Gold,Platinum,28,84,False
2024-04,2024-12,,,9,Branch,South East,25-34,False,Gold,Gold,18,162,False
2024-04,2024-12,2025-01,Unknown,9,Online,Midlands,25-34,False,Classic,Classic,0,0,True
2024-04,2024-11,,Unknown,8,Comparison Site,South East,35-44,False,Classic,Classic,0,0,True
2024-04,2024-07,2024-08,Unknown,4,Comparison Site,South East,45-54,True,Classic,Classic,0,0,True
2024-04,2024-06,,Unknown,3,Comparison Site,London,45-54,True,Silver,Silver,0,0,True
2024-04,2024-04,2024-05,Unknown,1,Online,London,25-34,False,Classic,Classic,0,0,True
2024-04,2024-12,,,9,Outbound,London,55-64,True,Silver,Gold,18,54,False
2024-04,2024-10,2024-11,Unknown,7,Online,South East,65+,False,Silver,Silver,11,77,True
2024-04,2024-12,,,9,Outbound,South East,45-54,False,Classic,Classic,0,0,False
2024-04,2024-11,2024-12,Unknown,8,Online,North,35-44,False,Silver,Silver,11,88,True
2024-04,2024-12,,,9,Comparison Site,London,55-64,True,Classic,Silver,11,33,False
2024-04,2024-12,,,9,Online,Midlands,25-34,False,Silver,Silver,11,99,False
2024-04,2024-12,,,9,Online,London,45-54,False,Silver,Silver,11,99,False
2024-04,2024-12,,,9,Referral,South East,55-64,False,Silver,Gold,18,134,False
2024-04,2024-12,,,9,Referral,North,65+,True,Silver,Silver,11,33,False
2024-04,2024-08,,Unknown,5,Comparison Site,London,35-44,False,Classic,Classic,0,0,True
2024-04,2024-04,2024-05,Unknown,1,Outbound,South East,25-34,False,Silver,Silver,11,11,True
2024-04,2024-11,2024-12,Unknown,8,Outbound,Wales & NI,45-54,True,Classic,Classic,0,0,True
2024-04,2024-12,,,9,Outbound,South East,45-54,False,Classic,Classic,0,0,False
2024-04,2024-12,,,9,Referral,North,55-64,False,Silver,Silver,11,99,False
2024-04,2024-12,,,9,Outbound,Wales & NI,65+,True,Gold,Platinum,28,84,False
2024-04,2024-12,,,9,Branch,Wales & NI,18-24,False,Silver,Silver,11,99,False
2024-04,2024-10,2024-11,Unknown,7,Comparison Site,South East,45-54,True,Silver,Silver,11,11,True
2024-04,2024-12,,,9,Comparison Site,North,45-54,True,Classic,Classic,0,0,False
2024-04,2024-04,2024-05,Unknown,1,Comparison Site,South East,55-64,True,Classic,Classic,0,0,True
2024-04,2024-12,,,9,Outbound,North,55-64,True,Gold,Gold,18,54,False
2024-04,2024-12,,,9,Outbound,Scotland,45-54,True,Silver,Gold,18,54,False
2024-04,2024-05,,Unknown,2,Comparison Site,South East,18-24,True,Classic,Classic,0,0,True
2024-04,2024-12,,,9,Branch,Midlands,45-54,False,Gold,Silver,18,106,False
2024-04,2024-12,,,9,Comparison Site,South East,45-54,True,Classic,Classic,0,0,False
2024-04,2024-12,,,9,Online,South East,65+,False,Platinum,Platinum,28,252,False
2024-04,2024-06,2024-07,Unknown,3,Comparison Site,Scotland,25-34,False,Silver,Classic,11,22,True
2024-04,2024-12,,,9,Referral,London,25-34,True,Gold,Gold,18,54,False
2024-04,2024-05,2024-06,Unknown,2,Online,London,55-64,False,Silver,Silver,11,22,True
2024-04,2024-12,,,9,Referral,Midlands,45-54,False,Silver,Platinum,28,151,False
2024-04,2024-04,,Unknown,1,Outbound,Midlands,35-44,False,Silver,Silver,11,11,True
2024-04,2024-12,,,9,Online,Midlands,55-64,False,Gold,Gold,18,162,False
2024-04,2024-12,,,9,Comparison Site,North,65+,True,Gold,Gold,18,54,False
2024-04,2024-05,2024-06,Unknown,2,Online,South East,25-34,False,Gold,Silver,18,29,True
2024-04,2024-12,,,9,Referral,North,55-64,False,Classic,Silver,11,88,False
2024-04,2024-12,,,9,Online,Midlands,55-64,True,Gold,Gold,18,54,False
2024-04,2024-12,,,9,Online,South East,45-54,False,Classic,Classic,0,0,False
2024-04,2024-12,,,9,Comparison Site,North,25-34,True,Gold,Platinum,28,84,False
2024-05,2024-12,,,8,Online,South East,18-24,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Referral,Midlands,45-54,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Comparison Site,South East,35-44,True,Silver,Silver,11,22,False
2024-05,2024-08,2024-09,Unknown,4,Outbound,Scotland,25-34,False,Gold,Gold,18,72,True
2024-05,2024-12,,,8,Comparison Site,North,55-64,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Referral,South East,25-34,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Outbound,Midlands,25-34,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Branch,Wales & NI,45-54,False,Silver,Classic,11,55,False
2024-05,2024-12,,,8,Comparison Site,Scotland,35-44,False,Silver,Silver,11,88,False
2024-05,2024-05,2024-06,Unknown,1,Referral,Scotland,35-44,False,Classic,Classic,0,0,True
2024-05,2024-10,2024-11,Unknown,6,Comparison Site,London,55-64,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Comparison Site,Wales & NI,25-34,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Online,Wales & NI,65+,False,Silver,Silver,11,88,False
2024-05,2024-08,2024-09,Unknown,4,Online,Scotland,35-44,False,Classic,Silver,11,33,True
2024-05,2024-09,2024-10,Unknown,5,Comparison Site,Midlands,25-34,False,Silver,Silver,11,55,True
2024-05,2024-07,,Unknown,3,Outbound,London,18-24,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Referral,London,18-24,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Outbound,South East,55-64,True,Gold,Silver,11,22,False
2024-05,2024-12,,,8,Online,London,25-34,False,Classic,Silver,11,33,False
2024-05,2024-12,,,8,Comparison Site,London,55-64,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Branch,South East,25-34,False,Gold,Gold,18,144,False
2024-05,2024-05,2024-06,Unknown,1,Broker/IFA,Midlands,65+,False,Platinum,Platinum,28,28,True
2024-05,2024-12,,,8,Branch,Wales & NI,18-24,False,Gold,Platinum,28,194,False
2024-05,2024-12,,,8,Referral,Midlands,65+,False,Platinum,Platinum,28,214,False
2024-05,2024-12,,,8,Online,Midlands,45-54,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Branch,London,45-54,False,Silver,Gold,18,130,False
2024-05,2024-09,2024-10,Unknown,5,Outbound,South East,35-44,False,Silver,Silver,11,55,True
2024-05,2024-12,,,8,Outbound,Scotland,45-54,True,Silver,Silver,11,22,False
2024-05,2024-06,,Unknown,2,Outbound,South East,18-24,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Outbound,Midlands,45-54,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Online,South East,35-44,False,Silver,Silver,11,88,False
2024-05,2024-06,2024-07,Unknown,2,Comparison Site,London,45-54,False,Silver,Silver,11,22,True
2024-05,2024-12,,,8,Broker/IFA,South East,35-44,False,Classic,Silver,11,55,False
2024-05,2024-12,,,8,Comparison Site,South East,25-34,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Online,Midlands,35-44,True,Classic,Silver,11,11,False
2024-05,2024-05,2024-06,Unknown,1,Comparison Site,Wales & NI,45-54,True,Silver,Silver,0,0,True
2024-05,2024-12,,,8,Online,South East,18-24,False,Platinum,Platinum,28,224,False
2024-05,2024-07,2024-08,Unknown,3,Online,Wales & NI,25-34,True,Silver,Silver,0,0,True
2024-05,2024-07,2024-08,Unknown,3,Comparison Site,London,65+,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Referral,Midlands,65+,True,Platinum,Platinum,28,56,False
2024-05,2024-12,,,8,Referral,Scotland,55-64,True,Gold,Gold,18,36,False
2024-05,2024-12,2025-01,Unknown,8,Comparison Site,North,55-64,False,Silver,Silver,18,116,True
2024-05,2024-12,,,8,Branch,South East,45-54,False,Classic,Silver,11,44,False
2024-05,2024-12,,,8,Referral,Scotland,65+,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Referral,London,18-24,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Online,South East,25-34,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Comparison Site,London,65+,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Broker/IFA,South East,35-44,False,Gold,Gold,18,144,False
2024-05,2024-06,,Unknown,2,Branch,Midlands,35-44,False,Gold,Gold,18,36,True
2024-05,2024-12,,,8,Referral,Midlands,65+,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Comparison Site,Wales & NI,55-64,True,Silver,Classic,0,0,False
2024-05,2024-05,,Unknown,1,Referral,South East,65+,False,Gold,Gold,18,18,True
2024-05,2024-12,,,8,Referral,London,65+,False,Silver,Silver,11,88,False
2024-05,2024-08,,Unknown,4,Outbound,Wales & NI,35-44,True,Platinum,Platinum,0,0,True
2024-05,2024-10,2024-11,Unknown,6,Referral,Midlands,25-34,False,Gold,Gold,18,108,True
2024-05,2024-06,,Unknown,2,Comparison Site,South East,25-34,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Comparison Site,London,65+,True,Silver,Silver,11,22,False
2024-05,2024-05,,Unknown,1,Comparison Site,North,55-64,False,Silver,Silver,11,11,True
2024-05,2024-12,,,8,Branch,North,18-24,True,Classic,Classic,11,11,False
2024-05,2024-11,,Unknown,7,Comparison Site,North,25-34,False,Silver,Silver,11,77,True
2024-05,2024-12,,,8,Online,Wales & NI,35-44,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Outbound,Midlands,45-54,True,Platinum,Platinum,28,56,False
2024-05,2024-12,,,8,Outbound,South East,65+,False,Silver,Silver,11,88,False
2024-05,2024-05,2024-06,Unknown,1,Comparison Site,North,55-64,True,Classic,Classic,0,0,True
2024-05,2024-07,2024-08,Unknown,3,Outbound,Scotland,35-44,False,Platinum,Platinum,28,84,True
2024-05,2024-06,2024-07,Unknown,2,Online,Midlands,55-64,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Comparison Site,London,55-64,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Branch,South East,25-34,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Referral,Scotland,35-44,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Branch,North,35-44,True,Gold,Gold,18,36,False
2024-05,2024-12,,,8,Referral,London,25-34,False,Silver,Classic,11,44,False
2024-05,2024-08,2024-09,Unknown,4,Online,Midlands,55-64,True,Gold,Gold,0,0,True
2024-05,2024-12,,,8,Online,South East,65+,True,Gold,Gold,18,36,False
2024-05,2024-12,,,8,Branch,Midlands,45-54,False,Platinum,Platinum,28,224,False
2024-05,2024-06,2024-07,Unknown,2,Comparison Site,London,25-34,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Online,Wales & NI,45-54,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Online,London,25-34,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Referral,South East,45-54,True,Silver,Platinum,28,56,False
2024-05,2024-12,,,8,Comparison Site,London,35-44,False,Gold,Platinum,28,204,False
2024-05,2024-12,,,8,Comparison Site,Wales & NI,25-34,False,Classic,Silver,11,33,False
2024-05,2024-12,,,8,Online,London,45-54,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Online,London,18-24,False,Gold,Platinum,28,194,False
2024-05,2024-12,,,8,Referral,Midlands,55-64,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Referral,South East,35-44,True,Platinum,Platinum,28,56,False
2024-05,2024-12,,,8,Online,Scotland,25-34,False,Silver,Classic,11,22,False
2024-05,2024-12,,,8,Online,Scotland,18-24,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Online,London,55-64,False,Platinum,Gold,28,184,False
2024-05,2024-12,,,8,Branch,South East,25-34,True,Silver,Gold,18,36,False
2024-05,2024-11,2024-12,Unknown,7,Online,South East,25-34,True,Silver,Silver,11,11,True
2024-05,2024-12,,,8,Comparison Site,Midlands,35-44,True,Gold,Gold,18,36,False
2024-05,2024-08,2024-09,Unknown,4,Outbound,South East,35-44,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Online,South East,25-34,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Online,South East,35-44,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Online,North,25-34,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Outbound,London,35-44,True,Classic,Classic,0,0,False
2024-05,2024-10,,Unknown,6,Online,London,55-64,False,Gold,Gold,18,108,True
2024-05,2024-11,,Unknown,7,Online,Midlands,45-54,True,Silver,Classic,0,0,True
2024-05,2024-05,,Unknown,1,Comparison Site,Scotland,18-24,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Comparison Site,North,25-34,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Branch,Midlands,18-24,False,Silver,Gold,18,116,False
2024-05,2024-12,,,8,Comparison Site,Scotland,35-44,False,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Branch,North,55-64,False,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Online,Wales & NI,35-44,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Referral,London,35-44,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Online,London,55-64,False,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Referral,North,18-24,False,Gold,Platinum,28,194,False
2024-05,2024-12,,,8,Online,North,45-54,False,Classic,Silver,11,66,False
2024-05,2024-12,,,8,Online,Scotland,18-24,True,Gold,Gold,18,36,False
2024-05,2024-12,,,8,Outbound,Scotland,18-24,False,Classic,Silver,11,44,False
2024-05,2024-10,2024-11,Unknown,6,Broker/IFA,Scotland,18-24,False,Silver,Classic,11,44,True
2024-05,2024-07,2024-08,Unknown,3,Outbound,Midlands,25-34,True,Gold,Gold,0,0,True
2024-05,2024-12,,,8,Online,London,18-24,False,Silver,Silver,11,88,False
2024-05,2024-05,2024-06,Unknown,1,Branch,South East,65+,False,Platinum,Platinum,28,28,True
2024-05,2024-12,,,8,Branch,Midlands,25-34,False,Gold,Platinum,28,194,False
2024-05,2024-12,,,8,Online,North,25-34,True,Platinum,Platinum,28,56,False
2024-05,2024-11,,Unknown,7,Comparison Site,North,55-64,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Branch,Midlands,25-34,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Online,Wales & NI,25-34,False,Silver,Silver,11,88,False
2024-05,2024-09,2024-10,Unknown,5,Online,London,55-64,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Referral,Scotland,18-24,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Comparison Site,South East,55-64,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Branch,North,45-54,False,Gold,Platinum,28,154,False
2024-05,2024-12,,,8,Comparison Site,London,35-44,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Online,Wales & NI,45-54,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Branch,South East,18-24,False,Platinum,Platinum,28,224,False
2024-05,2024-08,2024-09,Unknown,4,Online,North,35-44,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Referral,London,35-44,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Online,Scotland,55-64,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Outbound,North,35-44,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Online,South East,25-34,True,Silver,Gold,18,36,False
2024-05,2024-12,,,8,Comparison Site,Midlands,18-24,True,Silver,Classic,0,0,False
2024-05,2024-05,2024-06,Unknown,1,Online,London,45-54,False,Silver,Silver,11,11,True
2024-05,2024-12,,,8,Broker/IFA,Midlands,55-64,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Branch,Scotland,55-64,False,Gold,Platinum,28,184,False
2024-05,2024-07,2024-08,Unknown,3,Outbound,South East,45-54,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Online,Midlands,55-64,True,Gold,Gold,18,36,False
2024-05,2024-12,,,8,Branch,Midlands,35-44,False,Classic,Silver,11,22,False
2024-05,2024-12,,,8,Comparison Site,Wales & NI,25-34,False,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Referral,North,55-64,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Online,London,18-24,False,Classic,Classic,0,0,False
2024-05,2024-06,2024-07,Unknown,2,Outbound,Wales & NI,25-34,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Branch,North,45-54,False,Gold,Silver,18,102,False
2024-05,2024-12,,,8,Comparison Site,South East,65+,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Branch,London,55-64,False,Platinum,Silver,28,143,False
2024-05,2024-12,,,8,Online,London,45-54,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Comparison Site,Wales & NI,25-34,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Online,London,25-34,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Branch,South East,35-44,False,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Broker/IFA,North,25-34,True,Platinum,Platinum,28,56,False
2024-05,2024-12,,,8,Branch,Wales & NI,35-44,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Branch,Midlands,35-44,False,Gold,Silver,18,102,False
2024-05,2024-12,,,8,Branch,North,35-44,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Outbound,Midlands,25-34,False,Gold,Platinum,28,194,False
2024-05,2024-12,,,8,Referral,North,25-34,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Referral,Midlands,45-54,False,Classic,Gold,18,69,False
2024-05,2024-12,,,8,Online,London,45-54,False,Gold,Gold,18,144,False
2024-05,2024-05,2024-06,Unknown,1,Comparison Site,North,25-34,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Comparison Site,Scotland,55-64,True,Classic,Silver,11,22,False
2024-05,2024-12,,,8,Broker/IFA,London,45-54,False,Silver,Gold,18,137,False
2024-05,2024-12,,,8,Referral,Scotland,18-24,True,Gold,Gold,18,36,False
2024-05,2024-12,,,8,Branch,South East,25-34,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Branch,London,55-64,False,Silver,Gold,18,116,False
2024-05,2024-12,,,8,Online,South East,55-64,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Online,North,55-64,False,Gold,Platinum,28,214,False
2024-05,2024-06,2024-07,Unknown,2,Comparison Site,London,55-64,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Comparison Site,Midlands,45-54,False,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Outbound,Midlands,35-44,False,Classic,Classic,0,0,False
2024-05,2024-06,2024-07,Unknown,2,Comparison Site,North,45-54,False,Gold,Gold,18,36,True
2024-05,2024-12,,,8,Online,Midlands,25-34,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Referral,South East,18-24,False,Classic,Silver,11,33,False
2024-05,2024-12,,,8,Online,North,55-64,False,Classic,Silver,11,44,False
2024-05,2024-05,2024-06,Unknown,1,Online,North,45-54,False,Gold,Gold,18,18,True
2024-05,2024-12,,,8,Outbound,Wales & NI,25-34,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Online,London,35-44,True,Silver,Classic,0,0,False
2024-05,2024-12,,,8,Outbound,London,25-34,False,Silver,Classic,11,33,False
2024-05,2024-12,,,8,Referral,South East,35-44,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Broker/IFA,Midlands,45-54,False,Classic,Silver,11,22,False
2024-05,2024-12,,,8,Referral,South East,55-64,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Referral,North,35-44,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Referral,South East,35-44,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Online,London,35-44,True,Silver,Silver,11,22,False
2024-05,2024-12,2025-01,Unknown,8,Online,London,55-64,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Branch,London,45-54,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Comparison Site,Midlands,18-24,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Referral,South East,35-44,False,Silver,Classic,11,44,False
2024-05,2024-12,,,8,Comparison Site,London,45-54,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Referral,London,45-54,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Online,North,25-34,True,Gold,Silver,11,22,False
2024-05,2024-11,,Unknown,7,Online,South East,18-24,False,Silver,Silver,11,77,True
2024-05,2024-12,,,8,Broker/IFA,London,18-24,False,Gold,Platinum,28,174,False
2024-05,2024-12,,,8,Referral,London,35-44,True,Gold,Gold,18,36,False
2024-05,2024-12,,,8,Comparison Site,London,18-24,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Outbound,Midlands,45-54,True,Silver,Gold,18,36,False
2024-05,2024-12,,,8,Outbound,London,35-44,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Referral,South East,18-24,True,Platinum,Platinum,28,56,False
2024-05,2024-11,,Unknown,7,Referral,South East,65+,False,Classic,Gold,18,73,True
2024-05,2024-12,,,8,Broker/IFA,London,45-54,False,Classic,Silver,11,77,False
2024-05,2024-12,,,8,Branch,Midlands,18-24,False,Gold,Platinum,28,194,False
2024-05,2024-12,,,8,Comparison Site,North,45-54,True,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Outbound,North,25-34,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Online,Midlands,35-44,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Online,London,45-54,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Comparison Site,North,25-34,True,Classic,Classic,0,0,False
2024-05,2024-09,,Unknown,5,Online,Midlands,55-64,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Online,London,25-34,True,Classic,Silver,11,11,False
2024-05,2024-12,,,8,Online,Scotland,35-44,False,Silver,Silver,11,88,False
2024-05,2024-06,2024-07,Unknown,2,Outbound,Midlands,25-34,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Comparison Site,London,45-54,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Online,North,45-54,False,Silver,Gold,18,123,False
2024-05,2024-12,,,8,Broker/IFA,London,18-24,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Referral,Scotland,18-24,False,Gold,Platinum,28,204,False
2024-05,2024-06,2024-07,Unknown,2,Comparison Site,North,25-34,False,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Online,South East,35-44,False,Classic,Silver,11,77,False
2024-05,2024-05,,Unknown,1,Comparison Site,Midlands,18-24,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Outbound,London,45-54,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Online,Scotland,25-34,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Outbound,South East,25-34,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Comparison Site,Midlands,45-54,False,Silver,Silver,11,88,False
2024-05,2024-09,2024-10,Unknown,5,Online,North,35-44,True,Classic,Classic,0,0,True
2024-05,2024-07,2024-08,Unknown,3,Comparison Site,London,35-44,True,Classic,Classic,0,0,True
2024-05,2024-12,,,8,Online,London,35-44,False,Silver,Silver,11,88,False
2024-05,2024-12,,,8,Comparison Site,South East,45-54,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Comparison Site,Midlands,25-34,False,Classic,Classic,0,0,False
2024-05,2024-12,,,8,Comparison Site,London,35-44,True,Classic,Classic,0,0,False
2024-05,2024-09,2024-10,Unknown,5,Outbound,London,18-24,True,Silver,Silver,0,0,True
2024-05,2024-12,,,8,Comparison Site,Midlands,55-64,True,Silver,Silver,11,22,False
2024-05,2024-06,,Unknown,2,Referral,North,35-44,True,Silver,Silver,0,0,True
2024-05,2024-12,2025-01,Unknown,8,Branch,South East,55-64,False,Platinum,Gold,28,194,True
2024-05,2024-12,,,8,Outbound,Scotland,55-64,False,Gold,Gold,18,144,False
2024-05,2024-12,,,8,Comparison Site,Scotland,25-34,True,Silver,Silver,11,22,False
2024-05,2024-12,,,8,Outbound,North,45-54,False,Platinum,Platinum,28,224,False
2024-05,2024-12,,,8,Online,Wales & NI,25-34,False,Classic,Classic,0,0,False
2024-05,2024-05,2024-06,Unknown,1,Outbound,London,35-44,True,Gold,Gold,0,0,True
2024-05,2024-12,,,8,Comparison Site,South East,35-44,False,Gold,Classic,18,76,False
2024-05,2024-12,,,8,Online,South East,25-34,True,Platinum,Platinum,28,56,False
2024-05,2024-05,2024-06,Unknown,1,Branch,North,45-54,False,Gold,Gold,18,18,True
2024-05,2024-08,2024-09,Unknown,4,Outbound,London,18-24,False,Silver,Silver,11,44,True
2024-05,2024-12,,,8,Online,London,25-34,False,Silver,Classic,11,33,False
